company_name,category_name,product_name,product_image,product_description,calorie_info,product_url
Wendy's,Wraps,Classic Avocado Chicken Wrap,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-06/3_3.png?itok=j4_X677u,"A juicy, all white meat, filler free classic chicken fillet topped with creamy avocado, crisp lettuce, and tomato – all served on a warm tortilla.  Fresh flavours in every bite!",260 kcal,https://www.wendys.com/en-gb/classic-avocado-chicken-wrap
Wendy's,Wraps,Grilled Avocado Chicken Wrap,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-06/1_4.png?itok=AFItEjL5,"A juicy, all white meat, filler free grilled chicken fillet topped with creamy avocado, crisp lettuce, and tomato – all served on a warm tortilla.  Fresh flavours in every bite!",223 kcal,https://www.wendys.com/en-gb/grilled-avocado-chicken-wrap
Wendy's,Fresh-Made Salads,Avocado Chicken Salad,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2021-05/avocado-chicken-salad-1325_medium_US_en.png?itok=u9CGi7kS,"Made fresh daily with our signature lettuce blend, cheddar cheese, diced tomatoes, cool, creamy avocado, Applewood smoked bacon, and grilled chicken breast hot off the grill, all topped with a Southwest Ranch Dressing.",485 kcal,https://www.wendys.com/en-gb/menu-items/avocado-chicken-salad
Wendy's,Fresh-Made Salads,Chicken Caesar Salad,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2024-01/400x400_ParmCaesar_overhead_UK_NO-CROUTONS.png?itok=lWap4tkR,"This is the Caesar salad’s final form. And after one bite, it’ll be the only salad you ever think about. Take your pick, have your choice of chicken breast with your Caesar salad.The king of saladsMade fresh here at Wendy’s every day, our Caesar salad comes with crisp Romaine lettuce and your choice of protein. Tossed in creamy Caesar dressing and topped with authentic Italian cheese, it’s the perfect balance of flavour and freshness.",411 kcal,https://www.wendys.com/en-gb/menu-items/caesar-chicken-salad
Wendy's,Fresh-Made Salads,Avocado Salad,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-05/1920x1080_Delivery-3b850e0e-4b27-4187-bc7f-f396168a0591_0.png?itok=D2VeVg2E,"Made fresh daily with romaine lettuce, Italian cheese, and a creamy Caesar dressing. With your choice of chicken breast, or crispy and golden halloumi fries.The nutrition information displayed is correct for just a grilled chicken fillet.",399 kcal,https://www.wendys.com/en-gb/avocado-salad
Wendy's,Fresh-Made Salads,Caesar Salad,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-05/1920x1080_Delivery-9522e58e-5292-4756-b211-faa0536a13bf_0.png?itok=CNfeqbEy,"This is the Caesar salad’s final form. And after one bite, it’ll be the only salad you ever think about. Take your pick, have your choice of chicken breast or crispy and golden halloumi fries with your Caesar salad.The king of saladsMade fresh here at Wendy’s every day, our Caesar salad comes with crisp Romaine lettuce and your choice of protein. Tossed in creamy Caesar dressing and topped with authentic Italian cheese, it’s the perfect balance of flavour and freshness.The nutrition information displayed is correct for just a grilled chicken fillet.",317 kcal,https://www.wendys.com/en-gb/caesar-salad
Wendy's,Fresh-Made Salads,"Avocado Salad, Halloumi Fries",https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-05/1920x1080_Delivery-3b850e0e-4b27-4187-bc7f-f396168a0591_2.png?itok=iZFq86oz,"Made fresh daily with our signature lettuce blend, cheddar cheese, diced tomatoes, cool, creamy avocado, all topped with a Southwest Ranch Dressing.  With the option to add crispy and golden halloumi fries",359 kcal,https://www.wendys.com/en-gb/avocado-salad-halloumi-fries
Wendy's,Fresh-Made Salads,"Caesar Salad, Halloumi Fries",https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-05/1920x1080_Delivery-9522e58e-5292-4756-b211-faa0536a13bf_2.png?itok=hrtEk_5b,"This is the Caesar salad’s final form. And after one bite, it’ll be the only salad you ever think about.The king of saladsMade fresh here at Wendy’s every day, our Caesar salad comes with crisp Romaine lettuce and your choice of protein. Tossed in creamy Caesar dressing and topped with authentic Italian cheese, it’s the perfect balance of flavour and freshness.",499 kcal,https://www.wendys.com/en-gb/caesar-salad-halloumi-fries
Wendy's,Fries & Sides,Apple Bites,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2021-05/apple-bites-449_medium_US_en.png?itok=d_xPwB1F,"A selection of crisp, juicy sliced apple pieces, perfect as a snack or a side. Great pick!",42 kcal,https://www.wendys.com/en-gb/menu-items/apple-bites
Wendy's,Fries & Sides,Cheese Baked Potato,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2021-05/cheese-potato-172_medium_US_en.png?itok=NXF2OTi5,"Hot and fluffy potato topped with creamy cheese sauce, and shredded cheese. Because nothing goes with a potato like cheese.",342 kcal,https://www.wendys.com/en-gb/menu-items/cheese-baked-potato
Wendy's,Fries & Sides,Chili Cheese Baked Potato,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2021-05/chili-cheese-baked-potato-175_medium_US_en.png?itok=4iiP-tt_,"Big, bold and baked to perfection, our Chili Cheese Baked Potato will upgrade any meal or bring the heat on its own.The fiery jacket potatoThis spicy spud doesn’t ask permission. Piled high with Wendy’s signature meaty, flavourful chili, creamy cheesy sauce and shredded cheese, Wendy’s hot and fluffy baked potato is the ultimate flavour mic drop.",428 kcal,https://www.wendys.com/en-gb/menu-items/chili-cheese-baked-potato
Wendy's,Fries & Sides,Chili con Carne,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2021-05/chili-170_medium_US_en_0.png?itok=4KWk1ck8,"A cup of spicy stew with our unique blend of rich and meaty ground beef, kidney beans, tomatoes, peppers and other vegetables",253 kcal,https://www.wendys.com/en-gb/menu-items/chili-con-carne
Wendy's,Fries & Sides,Sour Cream and Chives Potato,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2021-05/sour-cream-chives-potato-174_medium_US_en.png?itok=UJBRqt54,"A hot, fluffy potato topped with the classic combination of chives, and sour cream. Choose it as a side or a  a meal.",233 kcal,https://www.wendys.com/en-gb/menu-items/sour-cream-and-chives-potato
Wendy's,Fries & Sides,Bacon & Cheese Potato,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2021-05/bacon-cheese-potato-171_medium_US_en.png?itok=UWPrExvM,"Hot and fluffy potato topped with creamy cheese sauce, shredded cheese, and Applewood smoked bacon. Because nothing goes with a potato like cheese and bacon.",405 kcal,https://www.wendys.com/en-gb/menu-items/bacon-cheese-potato
Wendy's,Fries & Sides,Plain Potato,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2021-05/plain-baked-potato-176_medium_US_en_0.png?itok=K982WCyi,"The satisfying simplicity of good, honest, hot, fluffy baked potato perfection. Ingredients: Potato.",232 kcal,https://www.wendys.com/en-gb/menu-items/plain-potato
Wendy's,Fries & Sides,Cheese Fries,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2024-10/Flattened_PNG-36466_CheeseFries_293_APA_2.png?itok=U2O0E83o,"Our natural-cut, skin-on, sea-salted fries topped our warm, creamy cheese sauce. Easy to love. Hard to beat.",351 kcal,https://www.wendys.com/en-gb/cheese-fries
Wendy's,Fries & Sides,Baconator Fries,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2021-05/baconator-fries-217_medium_US_en_0.png?itok=10EV1kpg,"Get ready for the ultimate loaded fries experience with Wendy’s Baconator fries. The only fries worthy of the Baconator name.The best cheesy chips aroundDon’t be fooled: these fries aren’t the side dish – they’re the main event. Start with a tonne load of our natural-cut, skin-on, sea-salted fries. Perfectly golden on the outside, extra fluffy on the inside. Then, add a layer of warm creamy cheese sauce, shredded cheddar and top with crispy Applewood smoked bacon. Perfect for sharing (or keeping all for yourself).",459 kcal,https://www.wendys.com/en-gb/menu-items/baconator-fries
Wendy's,Fries & Sides,Chili Cheese Fries,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2021-05/chili-cheese-fries-455_medium_US_en_0.png?itok=7Wnl00oh,"Our natural-cut, skin-on, sea-salted fries topped our hearty chili and warm, creamy cheese sauce,  and shredded cheddar cheese. Easy to love. Hard to beat.",481 kcal,https://www.wendys.com/en-gb/menu-items/chili-cheese-fries
Wendy's,Fries & Sides,Large Fries,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2021-05/large-fries-23_medium_US_en.png?itok=Z6CgHD8T,"The humble French fries just got an upgrade. Introducing Wendy’s fries – our signature chips.The SidekickNatural-cut, skin-on, sea-salted, our French fries are crispy and golden brown on the outside and warm and fluffy on the inside. Team it with your favourite burger, drench it in some creamy sauce or dip in your Wendy’s Frosty for the perfect satisfying side. It’s pure art.",239 kcal,https://www.wendys.com/en-gb/menu-items/large-fries
Wendy's,Fries & Sides,Medium Fries,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2021-05/fries-medium-22_medium_US_en.png?itok=dmgwkN1f,"The humble French fries just got an upgrade. Introducing Wendy’s fries – our signature chips.The SidekickNatural-cut, skin-on, sea-salted, our French fries are crispy and golden brown on the outside and warm and fluffy on the inside. Team it with your favourite burger, drench it in some creamy sauce or dip in your Wendy’s Frosty for the perfect satisfying side. It’s pure art.",176 kcal,https://www.wendys.com/en-gb/menu-items/medium-fries
Wendy's,Fries & Sides,Small Fries,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2021-05/fries-small-21_medium_US_en.png?itok=AmFK-O_0,"The humble French fries just got an upgrade. Introducing Wendy’s fries – our signature chips.The SidekickNatural-cut, skin-on, sea-salted, our French fries are crispy and golden brown on the outside and warm and fluffy on the inside. Team it with your favourite burger, drench it in some creamy sauce or dip in your Wendy’s Frosty for the perfect satisfying side. It’s pure art.",142 kcal,https://www.wendys.com/en-gb/menu-items/small-fries
Wendy's,Fries & Sides,Halloumi Fries,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-01/400x400-92d4b5c2-e4e9-40fe-862d-50807c1c0f6f%20%281%29_0.png?itok=VT3zQeyp,"Craving something cheesy? Get your hands on our delicious cheese fries made from the squeakiest cheese around.The irresistible snackIf you’re a fan of grilled halloumi, then you’ll love our indulgent, deep fried halloumi fries. Crispy and golden on the outside, soft and heavenly on the inside, our halloumi fries are the perfect add-on when regular French fries just won’t do. Made with seasoned, lightly battered halloumi cheese, they’re best served with a sweet chilli dipping sauce.",178 kcal,https://www.wendys.com/en-gb/halloumi-fries
Wendy's,Fries & Sides,Mini Doughnuts - 6pc,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-02/600x400_MobileAPP-b5d7a4b1-1da9-40b6-a689-2cdd03e81a8c_0.png?itok=1CzAkyjn,"Delight in a bite-sized treat! Light and fluffy mini ring doughnuts coated with a sugar and cinnamon topping.​ Available all-day, treat yourself to a playful, nostalgic dessert that's impossible to resist!",321 kcal,https://www.wendys.com/en-gb/mini-doughnuts-6pc
Wendy's,Fries & Sides,Wendy's Signature Dip Pot,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-09/Wendy%27s%20Signature_0.png?itok=62m8VAy3,,,https://www.wendys.com/en-gb/wendys-signature-dip-pot
Wendy's,Fries & Sides,Smokin' Hot Dip Pot,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-09/Smokin%27%20Hot%20Dip%20Pot_0.png?itok=5jw5deC8,,,https://www.wendys.com/en-gb/smokin-hot-dip-pot-0
Wendy's,Fries & Sides,Buttermilk Ranch Dip Pot,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-09/Buttermilk%20Ranch%20Dip%20Pot%20%281%29.png?itok=VzPWzwMD,,,https://www.wendys.com/en-gb/buttermilk-ranch-dip-pot-0
Wendy's,Fries & Sides,Honey BBQ Dip Pot,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-09/BBQ%20Dip%20Pot_0.png?itok=zS3SIcxj,,,https://www.wendys.com/en-gb/honey-bbq-dip-pot-0
Wendy's,Fries & Sides,Sweet Chili Dip Pot,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-09/Sweet%20Chilli_0.png?itok=Neea3qv2,,,https://www.wendys.com/en-gb/sweet-chili-dip-pot-0
Wendy's,Frosty®,Regular Vanilla Biscoff® Frosty®,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-10/BISCOFF%20FROSTY%20-%20VANILLA_0.png?itok=VuE1WrJa,"Wendy’s signature Vanilla Frosty® swirled together with decadent Biscoff®Topping sauce and topped with crunchy Biscoff®Crumb. It is the ultimate dessert experience, only at Wendy’s!",532 kcal,https://www.wendys.com/en-gb/regular-vanilla-biscoffr-frostyr
Wendy's,Frosty®,Large Vanilla Biscoff® Frosty®,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-10/BISCOFF%20FROSTY%20-%20VANILLA_1.png?itok=0zbaWemH,"Wendy’s signature Vanilla Frosty® swirled together with decadent Biscoff®Topping sauce and topped with crunchy Biscoff®Crumb. It is the ultimate dessert experience, only at Wendy’s!",605 kcal,https://www.wendys.com/en-gb/large-vanilla-biscoffr-frostyr
Wendy's,Frosty®,Regular Chocolate Biscoff® Frosty®,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-10/BISCOFF%20FROSTY%20-%20CHOC_0.png?itok=uAbShYew,"Wendy’s signature Chocolate Frosty® swirled together with decadent Biscoff®Topping sauce and topped with crunchy Biscoff®Crumb. It is the ultimate dessert experience, only at Wendy’s!",506 kcal,https://www.wendys.com/en-gb/regular-chocolate-biscoffr-frostyr
Wendy's,Frosty®,Large Chocolate Biscoff® Frosty®,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-10/BISCOFF%20FROSTY%20-%20CHOC_2.png?itok=DI5g9gKV,"Wendy’s signature Chocolate Frosty® swirled together with decadent Biscoff®Topping sauce and topped with crunchy Biscoff®Crumb. It is the ultimate dessert experience, only at Wendy’s!",582 kcal,https://www.wendys.com/en-gb/large-chocolate-biscoffr-frostyr
Wendy's,Frosty®,Jr. Vanilla Frosty®,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2021-05/vanilla-frosty-180_medium_US_en.png?itok=AUXK9Oo_,"Cool, creamy and refreshing – give in to your sweet tooth with Wendy’s Vanilla Frosty®.The iconic frozen dessertWhether you’re a die-hard Frosty® fan or just looking for your sweet treat fix, Wendy’s signature showstopper is the diva of desserts. Like a Vanilla milkshake, only thicker and creamier, the Vanilla Frosty® is thick enough to eat with a spoon and smooth enough to use a straw. For the perfect blend of sweet and salty, dip your fries into you Frosty® – trust us, it’s delicious.",179 kcal,https://www.wendys.com/en-gb/menu-items/jr-vanilla-frosty
Wendy's,Frosty®,Regular Vanilla Frosty®,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2021-05/vanilla-frosty-180_medium_US_en.png?itok=AUXK9Oo_,"Cool, creamy and refreshing – give in to your sweet tooth with Wendy’s Vanilla Frosty®.The iconic frozen dessertWhether you’re a die-hard Frosty® fan or just looking for your sweet treat fix, Wendy’s signature showstopper is the diva of desserts. Like a Vanilla milkshake, only thicker and creamier, the Vanilla Frosty® is thick enough to eat with a spoon and smooth enough to use a straw. For the perfect blend of sweet and salty, dip your fries into you Frosty® – trust us, it’s delicious.",311 kcal,https://www.wendys.com/en-gb/menu-items/medium-vanilla-frosty
Wendy's,Frosty®,Large Vanilla Frosty®,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2021-05/vanilla-frosty-180_medium_US_en.png?itok=AUXK9Oo_,"Cool, creamy and refreshing – give in to your sweet tooth with Wendy’s Vanilla Frosty®.The iconic frozen dessertWhether you’re a die-hard Frosty® fan or just looking for your sweet treat fix, Wendy’s signature showstopper is the diva of desserts. Like a Vanilla milkshake, only thicker and creamier, the Vanilla Frosty® is thick enough to eat with a spoon and smooth enough to use a straw. For the perfect blend of sweet and salty, dip your fries into you Frosty® – trust us, it’s delicious.",424 kcal,https://www.wendys.com/en-gb/menu-items/large-vanilla-frosty
Wendy's,Frosty®,Jr. Chocolate Frosty®,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2021-05/jr-chocolate-frosty-37_medium_US_en.png?itok=Ea5g2v80,"Cool, creamy and refreshing – give in to your sweet tooth with Wendy’s Chocolate Frosty®.The iconic frozen dessertWhether you’re a die-hard Frosty® fan or just looking for your chocolate fix, Wendy’s signature showstopper is the diva of desserts. Like a chocolate milkshake, only thicker and creamier, the Chocolate Frosty® is thick enough to eat with a spoon and smooth enough to use a straw. For the perfect blend of sweet and salty, dip your fries into you Frosty® – trust us, it’s delicious.",168 kcal,https://www.wendys.com/en-gb/menu-items/jr-chocolate-frosty
Wendy's,Frosty®,Regular Chocolate Frosty®,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2021-05/jr-chocolate-frosty-37_medium_US_en.png?itok=Ea5g2v80,"Cool, creamy and refreshing – give in to your sweet tooth with Wendy’s Chocolate Frosty®.The iconic frozen dessertWhether you’re a die-hard Frosty® fan or just looking for your chocolate fix, Wendy’s signature showstopper is the diva of desserts. Like a chocolate milkshake, only thicker and creamier, the Chocolate Frosty® is thick enough to eat with a spoon and smooth enough to use a straw. For the perfect blend of sweet and salty, dip your fries into you Frosty® – trust us, it’s delicious.",290 kcal,https://www.wendys.com/en-gb/menu-items/medium-chocolate-frosty
Wendy's,Frosty®,Large Chocolate Frosty®,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2021-05/jr-chocolate-frosty-37_medium_US_en.png?itok=Ea5g2v80,"Cool, creamy and refreshing – give in to your sweet tooth with Wendy’s Chocolate Frosty®.The iconic frozen dessertWhether you’re a die-hard Frosty® fan or just looking for your chocolate fix, Wendy’s signature showstopper is the diva of desserts. Like a chocolate milkshake, only thicker and creamier, the Chocolate Frosty® is thick enough to eat with a spoon and smooth enough to use a straw. For the perfect blend of sweet and salty, dip your fries into you Frosty® – trust us, it’s delicious.",399 kcal,https://www.wendys.com/en-gb/menu-items/large-chocolate-frosty
Wendy's,Wendy's Kids' Meal,Kids' Hamburger,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-11/Kids%20HB%20UK_0.png?itok=lruVMjf_,"Fresh, never frozen beef hot off the grill and topped with ketchup, just the way your child wants it. Its what every kid deserves. Includes a toy, choice of side and drink.",278 kcal,https://www.wendys.com/en-gb/menu-items/kids-hamburger
Wendy's,Wendy's Kids' Meal,Kids' Cheeseburger,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-11/Kids%20CB%20UK_0.png?itok=i0hX32cO,"Fresh, never frozen beef and melted American cheese, hot off the grill and topped with ketchup, just the way your child wants it. One of the joys of childhood. Includes a toy, choice of side and drink.",317 kcal,https://www.wendys.com/en-gb/menu-items/kids-cheeseburger
Wendy's,Wendy's Kids' Meal,Kids' Meal Nuggets,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-11/Kids%20Nuggets%20UK_0.png?itok=U3_Hqck5,"Kids’ Chicken Nuggets. 4 pieces of chicken fillet lightly breaded and fried to seal in the juicy goodness. Includes a toy, choice of side and drink.",114 kcal,https://www.wendys.com/en-gb/kids-meal-nuggets
Wendy's,Coffee & Beverages,Coke Zero Large Drink 20 oz,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-06/Coca-Cola%20Zero_0.png?itok=mh44E7Pm,,0 kcal,https://www.wendys.com/en-gb/coke-zero-large-drink-20-oz
Wendy's,Coffee & Beverages,Coke Zero Medium Drink 16 oz,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-06/Coca-Cola%20Zero_4.png?itok=5PRy-leD,,0 kcal,https://www.wendys.com/en-gb/coke-zero-medium-drink-16-oz
Wendy's,Coffee & Beverages,Coke Zero Small Drink 12 oz,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-06/Coca-Cola%20Zero_2.png?itok=EDWB4ifx,,0 kcal,https://www.wendys.com/en-gb/coke-zero-small-drink-12-oz
Wendy's,Coffee & Beverages,Diet Coke Large Drink 20 oz,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-06/Coca-Cola_3.png?itok=VKwTYa_6,,0 kcal,https://www.wendys.com/en-gb/diet-coke-large-drink-20-oz
Wendy's,Coffee & Beverages,Diet Coke Medium Drink 16 oz,,,0 kcal,https://www.wendys.com/en-gb/diet-coke-medium-drink-16-oz-0
Wendy's,Coffee & Beverages,Diet Coke Small Drink 12 oz,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-06/Coca-Cola_1.png?itok=5coyTQzl,,0 kcal,https://www.wendys.com/en-gb/menu-items/diet-coke-small-drink-12-oz
Wendy's,Coffee & Beverages,Coke Large Drink 20 oz,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-06/Coca-Cola_5.png?itok=LV7F3bgG,,252 kcal,https://www.wendys.com/en-gb/coke-large-drink-20-oz
Wendy's,Coffee & Beverages,Coke Small Drink 12 oz,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-06/Coca-Cola_7.png?itok=C1NQbAPh,,152 kcal,https://www.wendys.com/en-gb/menu-items/coke-small-drink-12-oz
Wendy's,Coffee & Beverages,Sprite Zero Large Drink 20 oz,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-06/Sprite_4.png?itok=MVx41tgs,,0 kcal,https://www.wendys.com/en-gb/sprite-zero-large-drink-20-oz
Wendy's,Coffee & Beverages,Sprite Zero Medium Drink 16 oz,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-06/Sprite_2.png?itok=hpDdeeZl,,0 kcal,https://www.wendys.com/en-gb/sprite-zero-medium-drink-16-oz
Wendy's,Coffee & Beverages,Sprite Zero Small Drink 12 oz,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-06/Sprite_0.png?itok=QXzFj8hm,,0 kcal,https://www.wendys.com/en-gb/sprite-zero-small-drink-12-oz
Wendy's,Coffee & Beverages,Orange Fanta Large Drink 20 oz,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-06/Fanta_2.png?itok=OSFDGcaL,,108 kcal,https://www.wendys.com/en-gb/orange-fanta-large-drink-20-oz
Wendy's,Coffee & Beverages,Orange Fanta Medium Drink 16 oz,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-06/Fanta_0.png?itok=yXePjeaf,,84 kcal,https://www.wendys.com/en-gb/orange-fanta-medium-drink-16-oz
Wendy's,Coffee & Beverages,Orange Fanta Small Drink 12 oz,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-06/Fanta_4.png?itok=1F4guk9B,,64 kcal,https://www.wendys.com/en-gb/orange-fanta-small-drink-12-oz
Wendy's,Coffee & Beverages,Tea,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2021-05/41969_CAN_Tea_MASTER%20copy_2.png?itok=qQSDB3wc,PG Tips with or without organic milk.,0 kcal,https://www.wendys.com/en-gb/menu-items/tea
Wendy's,Coffee & Beverages,Latte,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-06/Latte.png?itok=E0m3ltQQ,A double shot of Wendy's signature espresso mixed with  semi skimmed milk steamed just the way you like it.,146 kcal,https://www.wendys.com/en-gb/menu-items/latte
Wendy's,Coffee & Beverages,Cappuccino,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-06/Cappuccino%20.png?itok=LKW73XH9,Wendy's signature espresso bean blend with steamed  semi-skimmed milk with the perfect frothy texture.,93 kcal,https://www.wendys.com/en-gb/menu-items/cappuccino
Wendy's,Coffee & Beverages,Flat White,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-06/Flat%20White.png?itok=RHqzeHoW,Wendy's signature blend of double shot espresso with steamed and slightly frothed semi-skimmed milk.,146 kcal,https://www.wendys.com/en-gb/menu-items/flat-white
Wendy's,Coffee & Beverages,Americano,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-06/Americano.png?itok=JSkEDIrl,Wendy's signature blend of espresso - a double shot with added water. The perfect tasting Americano!,0 kcal,https://www.wendys.com/en-gb/menu-items/americano
Wendy's,Coffee & Beverages,Espresso,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-06/Espresso.png?itok=EFQCe1ZO,"Wendy's signature espresso, a perfect blend to start your day.",0 kcal,https://www.wendys.com/en-gb/menu-items/espresso
Wendy's,Coffee & Beverages,Mocha,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-06/Mocha.png?itok=Pm7fM_T5,Our signature latte with added chocolate.,189 kcal,https://www.wendys.com/en-gb/menu-items/mocha
Wendy's,Coffee & Beverages,Hot Chocolate,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2025-06/Hot%20Choc.png?itok=OzbS_FdH,"Warm, rich chocolate…yes please!",240 kcal,https://www.wendys.com/en-gb/menu-items/hot-chocolate
Wendy's,Coffee & Beverages,Vanilla Frostyccino 12oz,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2024-06/DELIVERECT_Frosty-ccino_Vanilla_UK_0.png?itok=cZ97KXRE,Iced espresso swirled with our legendary vanilla Frosty mix.,180 kcal,https://www.wendys.com/en-gb/vanilla-frostyccino-12oz
Wendy's,Coffee & Beverages,Vanilla Frostyccino 16oz,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2024-06/DELIVERECT_Frosty-ccino_Vanilla_UK_2.png?itok=Ed7HRTPr,Iced espresso swirled with our legendary vanilla Frosty mix.,189 kcal,https://www.wendys.com/en-gb/vanilla-frostyccino-16oz
Wendy's,Coffee & Beverages,Chocolate Frostyccino 12oz,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2024-06/DELIVERECT_Frosty-ccino_Choc_UK_0.png?itok=xfFaSeKI,Iced espresso swirled with our legendary chocolate Frosty mix.,169 kcal,https://www.wendys.com/en-gb/chocolate-frostyccino-12oz
Wendy's,Coffee & Beverages,Chocolate Frostyccino 16oz,https://www.wendys.com/sites/default/files/styles/max_650x650/public/2024-06/DELIVERECT_Frosty-ccino_Choc_UK_2.png?itok=k-sDevyM,Iced espresso swirled with our legendary chocolate Frosty mix.,178 kcal,https://www.wendys.com/en-gb/chocolate-frostyccino-16oz
